id_venta,fecha,cliente_id,sucursal,metodo_pago,producto,categoria,cantidad,precio_unitario,total
1173,2025-08-31,C0026,Norte,Tarjeta,Detergente,Limpieza,2,55.97,111.94
1174,2025-08-31,C0031,Del Valle,Efectivo,Detergente,Limpieza,2,56.74,113.48
1174,2025-08-31,C0031,Del Valle,Efectivo,Detergente,Limpieza,2,57.47,114.94
1175,2025-08-31,C0150,Centro,Efectivo,Detergente,Limpieza,3,53.16,159.48
1175,2025-08-31,C0150,Centro,Efectivo,Detergente,Limpieza,3,52.58,157.74
1175,2025-08-31,C0150,Centro,Efectivo,Pan de dulce,Panadería,2,9.96,19.92
1176,2025-08-31,C0037,Centro,Efectivo,Pan de dulce,Panadería,3,9.7,29.1
1177,2025-08-31,C0041,Norte,Efectivo,Detergente,Limpieza,1,55.75,55.75
1178,2025-08-31,C0010,Norte,Tarjeta,Agua 1L,Bebidas,3,11.69,35.07
1178,2025-08-31,C0010,Norte,Tarjeta,Detergente,Limpieza,3,52.47,157.41
1178,2025-08-31,C0010,Norte,Tarjeta,Detergente,Limpieza,2,53.44,106.88
1179,2025-08-31,C0014,Centro,Efectivo,Refresco 600ml,Bebidas,2,14.0,28.0
1180,2025-08-31,C0004,Centro,Efectivo,Pan de dulce,Panadería,3,10.15,30.45
1180,2025-08-31,C0004,Centro,Efectivo,Detergente,Limpieza,2,53.27,106.54
1181,2025-08-31,C0174,Norte,Tarjeta,Detergente,Limpieza,3,54.66,163.98
1182,2025-08-31,C0098,Centro,Efectivo,Agua 1L,Bebidas,1,12.37,12.37
1182,2025-08-31,C0098,Centro,Efectivo,Detergente,Limpieza,3,55.71,167.13
1183,2025-08-31,C0216,Del Valle,Efectivo,Chicharrón,Botanas,1,19.23,19.23
1183,2025-08-31,C0216,Del Valle,Efectivo,Chicharrón,Botanas,3,20.78,62.34
1184,2025-08-31,C0204,Norte,Transferencia,Detergente,Limpieza,3,57.65,172.95
1184,2025-08-31,C0204,Norte,Transferencia,Pan de dulce,Panadería,1,10.45,10.45
1185,2025-09-01,C0099,Centro,Tarjeta,Detergente,Limpieza,1,54.19,54.19
1185,2025-09-01,C0099,Centro,Tarjeta,Pan de dulce,Panadería,2,9.76,19.52
1186,2025-09-01,C0025,Del Valle,Tarjeta,Detergente,Limpieza,2,55.88,111.76
1187,2025-09-01,C0006,Centro,Transferencia,Detergente,Limpieza,3,57.41,172.23
1187,2025-09-01,C0006,Centro,Transferencia,Detergente,Limpieza,3,56.43,169.29
1187,2025-09-01,C0006,Centro,Transferencia,Papel higiénico (4u),Limpieza,2,36.12,72.24
1188,2025-09-01,C0147,Del Valle,Tarjeta,Detergente,Limpieza,2,53.39,106.78
1188,2025-09-01,C0147,Del Valle,Tarjeta,Pan de dulce,Panadería,1,10.33,10.33
1188,2025-09-01,C0147,Del Valle,Tarjeta,Detergente,Limpieza,1,57.34,57.34
1188,2025-09-01,C0147,Del Valle,Tarjeta,Detergente,Limpieza,1,55.8,55.8
1189,2025-09-01,C0107,Norte,Tarjeta,Detergente,Limpieza,3,52.42,157.26
1189,2025-09-01,C0107,Norte,Tarjeta,Detergente,Limpieza,1,52.54,52.54
1189,2025-09-01,C0107,Norte,Tarjeta,Detergente,Limpieza,1,54.61,54.61
1189,2025-09-01,C0107,Norte,Tarjeta,Papel higiénico (4u),Limpieza,2,35.33,70.66
1190,2025-09-01,C0020,Centro,Efectivo,Detergente,Limpieza,1,55.6,55.6
1190,2025-09-01,C0020,Centro,Efectivo,Detergente,Limpieza,3,55.62,166.86
1190,2025-09-01,C0020,Centro,Efectivo,Detergente,Limpieza,1,55.25,55.25
1190,2025-09-01,C0020,Centro,Efectivo,Chicharrón,Botanas,2,20.24,40.48
1191,2025-09-01,C0061,Norte,Efectivo,Detergente,Limpieza,1,54.91,54.91
1191,2025-09-01,C0061,Norte,Efectivo,Detergente,Limpieza,2,54.96,109.92
1191,2025-09-01,C0061,Norte,Efectivo,Pan de dulce,Panadería,3,10.4,31.2
1191,2025-09-01,C0061,Norte,Efectivo,Refresco 600ml,Bebidas,2,14.5,29.0
1191,2025-09-01,C0061,Norte,Efectivo,Aceite 1L,Abarrotes,3,36.26,108.78
1192,2025-09-01,C0098,Centro,Tarjeta,Detergente,Limpieza,3,57.12,171.36
1193,2025-09-01,C0152,Centro,Efectivo,Detergente,Limpieza,1,57.51,57.51
1193,2025-09-01,C0152,Centro,Efectivo,Detergente,Limpieza,2,53.18,106.36
1193,2025-09-01,C0152,Centro,Efectivo,Detergente,Limpieza,3,53.19,159.57
1194,2025-09-01,C0028,Centro,Efectivo,Detergente,Limpieza,3,52.49,157.47
1195,2025-09-01,C0208,Norte,Efectivo,Papel higiénico (4u),Limpieza,2,33.38,66.76
1195,2025-09-01,C0208,Norte,Efectivo,Detergente,Limpieza,3,57.14,171.42
1195,2025-09-01,C0208,Norte,Efectivo,Detergente,Limpieza,2,52.52,105.04
1195,2025-09-01,C0208,Norte,Efectivo,Detergente,Limpieza,3,55.08,165.24
1195,2025-09-01,C0208,Norte,Efectivo,Jabón de baño,Limpieza,2,14.03,28.06
1196,2025-09-01,C0139,Centro,Efectivo,Agua 1L,Bebidas,1,11.89,11.89
1196,2025-09-01,C0139,Centro,Efectivo,Detergente,Limpieza,1,56.2,56.2
1196,2025-09-01,C0139,Centro,Efectivo,Refresco 600ml,Bebidas,1,13.59,13.59
1196,2025-09-01,C0139,Centro,Efectivo,Detergente,Limpieza,2,57.04,114.08
1196,2025-09-01,C0139,Centro,Efectivo,Agua 1L,Bebidas,3,11.66,34.98
1197,2025-09-01,C0052,Centro,Tarjeta,Detergente,Limpieza,1,56.37,56.37
1197,2025-09-01,C0052,Centro,Tarjeta,Aceite 1L,Abarrotes,3,36.29,108.87
1197,2025-09-01,C0052,Centro,Tarjeta,Detergente,Limpieza,1,53.8,53.8
1198,2025-09-01,C0035,Del Valle,Efectivo,Papel higiénico (4u),Limpieza,2,33.88,67.76
1198,2025-09-01,C0035,Del Valle,Efectivo,Queso 250g,Lácteos,2,43.79,87.58
1198,2025-09-01,C0035,Del Valle,Efectivo,Detergente,Limpieza,1,56.97,56.97
1199,2025-09-01,C0011,Del Valle,Transferencia,Detergente,Limpieza,1,54.16,54.16
1199,2025-09-01,C0011,Del Valle,Transferencia,Papel higiénico (4u),Limpieza,2,35.29,70.58
1199,2025-09-01,C0011,Del Valle,Transferencia,Detergente,Limpieza,1,56.11,56.11
1199,2025-09-01,C0011,Del Valle,Transferencia,Pan de dulce,Panadería,3,10.02,30.06
1199,2025-09-01,C0011,Del Valle,Transferencia,Detergente,Limpieza,2,53.03,106.06
1200,2025-09-01,C0036,Norte,Efectivo,Pan de dulce,Panadería,1,9.83,9.83
1200,2025-09-01,C0036,Norte,Efectivo,Detergente,Limpieza,2,54.06,108.12
1201,2025-09-01,C0021,Centro,Tarjeta,Aceite 1L,Abarrotes,2,38.38,76.76
1201,2025-09-01,C0021,Centro,Tarjeta,Detergente,Limpieza,3,53.21,159.63
1202,2025-09-01,C0023,Centro,Tarjeta,Pan de dulce,Panadería,1,10.16,10.16
1202,2025-09-01,C0023,Centro,Tarjeta,Detergente,Limpieza,2,54.77,109.54
1202,2025-09-01,C0023,Centro,Tarjeta,Detergente,Limpieza,2,56.42,112.84
1202,2025-09-01,C0023,Centro,Tarjeta,Detergente,Limpieza,2,56.8,113.6
1203,2025-09-01,C0014,Centro,Tarjeta,Detergente,Limpieza,2,54.51,109.02
1204,2025-09-01,C0120,Del Valle,Tarjeta,Detergente,Limpieza,2,52.97,105.94
1204,2025-09-01,C0120,Del Valle,Tarjeta,Chicharrón,Botanas,2,19.96,39.92
1204,2025-09-01,C0120,Del Valle,Tarjeta,Pan de dulce,Panadería,3,9.61,28.83
1204,2025-09-01,C0120,Del Valle,Tarjeta,Pan de dulce,Panadería,2,9.92,19.84
1205,2025-09-02,C0031,Del Valle,Efectivo,Detergente,Limpieza,2,57.72,115.44
1206,2025-09-02,C0169,Norte,Tarjeta,Papel higiénico (4u),Limpieza,1,33.8,33.8
1206,2025-09-02,C0169,Norte,Tarjeta,Papel higiénico (4u),Limpieza,3,33.56,100.68
1206,2025-09-02,C0169,Norte,Tarjeta,Detergente,Limpieza,3,53.86,161.58
1206,2025-09-02,C0169,Norte,Tarjeta,Papel higiénico (4u),Limpieza,3,36.24,108.72
1207,2025-09-02,C0060,Norte,Tarjeta,Detergente,Limpieza,1,56.09,56.09
1207,2025-09-02,C0060,Norte,Tarjeta,Detergente,Limpieza,2,52.36,104.72
1208,2025-09-02,C0029,Norte,Efectivo,Detergente,Limpieza,1,52.56,52.56
1208,2025-09-02,C0029,Norte,Efectivo,Detergente,Limpieza,1,53.77,53.77
1208,2025-09-02,C0029,Norte,Efectivo,Chicharrón,Botanas,2,19.24,38.48
1208,2025-09-02,C0029,Norte,Efectivo,Detergente,Limpieza,3,56.54,169.62
1208,2025-09-02,C0029,Norte,Efectivo,Queso 250g,Lácteos,1,45.34,45.34
1209,2025-09-02,C0047,Centro,Efectivo,Leche 1L,Lácteos,1,24.6,24.6
1209,2025-09-02,C0047,Centro,Efectivo,Pan de dulce,Panadería,2,10.27,20.54
1210,2025-09-02,C0028,Del Valle,Transferencia,Detergente,Limpieza,2,55.23,110.46
1210,2025-09-02,C0028,Del Valle,Transferencia,Detergente,Limpieza,1,54.16,54.16
1210,2025-09-02,C0028,Del Valle,Transferencia,Detergente,Limpieza,3,56.85,170.55
1210,2025-09-02,C0028,Del Valle,Transferencia,Detergente,Limpieza,3,56.01,168.03
1210,2025-09-02,C0028,Del Valle,Transferencia,Pan de dulce,Panadería,2,10.48,20.96
1211,2025-09-02,C0023,Del Valle,Efectivo,Detergente,Limpieza,2,55.29,110.58
1211,2025-09-02,C0023,Del Valle,Efectivo,Chicharrón,Botanas,2,20.72,41.44
1212,2025-09-02,C0037,Del Valle,Efectivo,Agua 1L,Bebidas,1,12.46,12.46
1213,2025-09-02,C0014,Norte,Efectivo,Agua 1L,Bebidas,2,11.77,23.54
1213,2025-09-02,C0014,Norte,Efectivo,Detergente,Limpieza,3,56.59,169.77
1214,2025-09-02,C0023,Centro,Tarjeta,Papel higiénico (4u),Limpieza,3,34.62,103.86
1214,2025-09-02,C0023,Centro,Tarjeta,Pan de dulce,Panadería,1,10.31,10.31
1215,2025-09-02,C0023,Centro,Efectivo,Jabón de baño,Limpieza,3,14.1,42.3
1215,2025-09-02,C0023,Centro,Efectivo,Pan de dulce,Panadería,2,10.04,20.08
1216,2025-09-02,C0026,Norte,Efectivo,Detergente,Limpieza,3,52.54,157.62
1216,2025-09-02,C0026,Norte,Efectivo,Pan de dulce,Panadería,2,10.03,20.06
1216,2025-09-02,C0026,Norte,Efectivo,Agua 1L,Bebidas,2,12.04,24.08
1216,2025-09-02,C0026,Norte,Efectivo,Detergente,Limpieza,1,54.66,54.66
1217,2025-09-02,C0177,Centro,Efectivo,Agua 1L,Bebidas,2,12.1,24.2
1217,2025-09-02,C0177,Centro,Efectivo,Aceite 1L,Abarrotes,3,36.51,109.53
1217,2025-09-02,C0177,Centro,Efectivo,Pan de dulce,Panadería,1,10.43,10.43
1217,2025-09-02,C0177,Centro,Efectivo,Jabón de baño,Limpieza,1,13.45,13.45
1217,2025-09-02,C0177,Centro,Efectivo,Detergente,Limpieza,2,53.13,106.26
1218,2025-09-02,C0010,Centro,Tarjeta,Cerveza 355ml,Bebidas,1,21.64,21.64
1218,2025-09-02,C0010,Centro,Tarjeta,Detergente,Limpieza,3,57.34,172.02
1219,2025-09-02,C0032,Centro,Tarjeta,Detergente,Limpieza,2,53.91,107.82
1219,2025-09-02,C0032,Centro,Tarjeta,Detergente,Limpieza,1,53.02,53.02
1219,2025-09-02,C0032,Centro,Tarjeta,Detergente,Limpieza,1,55.6,55.6
1220,2025-09-02,C0037,Centro,Tarjeta,Detergente,Limpieza,3,54.77,164.31
1220,2025-09-02,C0037,Centro,Tarjeta,Papel higiénico (4u),Limpieza,2,33.95,67.9
1220,2025-09-02,C0037,Centro,Tarjeta,Aceite 1L,Abarrotes,1,36.95,36.95
1221,2025-09-02,C0166,Centro,Efectivo,Detergente,Limpieza,3,53.71,161.13
1222,2025-09-02,C0107,Del Valle,Transferencia,Papel higiénico (4u),Limpieza,1,34.81,34.81
1222,2025-09-02,C0107,Del Valle,Transferencia,Detergente,Limpieza,1,57.44,57.44
1222,2025-09-02,C0107,Del Valle,Transferencia,Detergente,Limpieza,2,55.21,110.42
1223,2025-09-02,C0041,Centro,Efectivo,Detergente,Limpieza,3,53.84,161.52
1223,2025-09-02,C0041,Centro,Efectivo,Detergente,Limpieza,2,54.4,108.8
1223,2025-09-02,C0041,Centro,Efectivo,Pan de dulce,Panadería,1,10.23,10.23
1223,2025-09-02,C0041,Centro,Efectivo,Detergente,Limpieza,3,53.29,159.87
1224,2025-09-02,C0197,Centro,Efectivo,Agua 1L,Bebidas,3,11.52,34.56
1224,2025-09-02,C0197,Centro,Efectivo,Detergente,Limpieza,2,55.01,110.02
1224,2025-09-02,C0197,Centro,Efectivo,Chicharrón,Botanas,1,20.99,20.99
1224,2025-09-02,C0197,Centro,Efectivo,Huevo (docena),Abarrotes,2,31.82,63.64
1224,2025-09-02,C0197,Centro,Efectivo,Detergente,Limpieza,1,52.34,52.34
1225,2025-09-02,C0001,Centro,Efectivo,Pan de dulce,Panadería,1,9.8,9.8
1225,2025-09-02,C0001,Centro,Efectivo,Detergente,Limpieza,2,54.74,109.48
1225,2025-09-02,C0001,Centro,Efectivo,Detergente,Limpieza,3,55.93,167.79
1225,2025-09-02,C0001,Centro,Efectivo,Detergente,Limpieza,1,54.6,54.6
1226,2025-09-02,C0094,Norte,Transferencia,Pan de dulce,Panadería,3,9.86,29.58
1226,2025-09-02,C0094,Norte,Transferencia,Huevo (docena),Abarrotes,2,32.25,64.5
1226,2025-09-02,C0094,Norte,Transferencia,Pan de dulce,Panadería,1,10.18,10.18
1227,2025-09-02,C0028,Del Valle,Tarjeta,Detergente,Limpieza,3,57.16,171.48
1227,2025-09-02,C0028,Del Valle,Tarjeta,Detergente,Limpieza,1,56.99,56.99
1227,2025-09-02,C0028,Del Valle,Tarjeta,Aceite 1L,Abarrotes,3,36.9,110.7
1228,2025-09-02,C0044,Del Valle,Efectivo,Chicharrón,Botanas,3,19.83,59.49
1228,2025-09-02,C0044,Del Valle,Efectivo,Detergente,Limpieza,3,56.45,169.35
1228,2025-09-02,C0044,Del Valle,Efectivo,Detergente,Limpieza,1,53.32,53.32
1228,2025-09-02,C0044,Del Valle,Efectivo,Agua 1L,Bebidas,3,11.7,35.1
1228,2025-09-02,C0044,Del Valle,Efectivo,Detergente,Limpieza,3,57.11,171.33
1229,2025-09-03,C0002,Norte,Tarjeta,Pan de dulce,Panadería,1,10.08,10.08
1230,2025-09-03,C0197,Centro,Efectivo,Papel higiénico (4u),Limpieza,1,33.58,33.58
1230,2025-09-03,C0197,Centro,Efectivo,Jabón de baño,Limpieza,2,14.55,29.1
1230,2025-09-03,C0197,Centro,Efectivo,Detergente,Limpieza,2,52.63,105.26
1230,2025-09-03,C0197,Centro,Efectivo,Detergente,Limpieza,1,54.43,54.43
1231,2025-09-03,C0001,Centro,Efectivo,Aceite 1L,Abarrotes,2,38.17,76.34
1231,2025-09-03,C0001,Centro,Efectivo,Pan de dulce,Panadería,2,9.53,19.06
1231,2025-09-03,C0001,Centro,Efectivo,Detergente,Limpieza,3,53.67,161.01
1231,2025-09-03,C0001,Centro,Efectivo,Agua 1L,Bebidas,2,11.75,23.5
1231,2025-09-03,C0001,Centro,Efectivo,Pan de dulce,Panadería,2,10.11,20.22
1232,2025-09-03,C0128,Centro,Tarjeta,Detergente,Limpieza,3,57.32,171.96
1232,2025-09-03,C0128,Centro,Tarjeta,Detergente,Limpieza,1,55.06,55.06
1232,2025-09-03,C0128,Centro,Tarjeta,Detergente,Limpieza,2,52.35,104.7
1232,2025-09-03,C0128,Centro,Tarjeta,Detergente,Limpieza,2,54.77,109.54
1233,2025-09-03,C0019,Norte,Tarjeta,Detergente,Limpieza,2,52.64,105.28
1233,2025-09-03,C0019,Norte,Tarjeta,Huevo (docena),Abarrotes,1,33.32,33.32
1234,2025-09-03,C0084,Centro,Efectivo,Papel higiénico (4u),Limpieza,1,35.79,35.79
1235,2025-09-03,C0004,Centro,Efectivo,Detergente,Limpieza,3,57.05,171.15
1235,2025-09-03,C0004,Centro,Efectivo,Agua 1L,Bebidas,3,12.47,37.41
1235,2025-09-03,C0004,Centro,Efectivo,Detergente,Limpieza,2,56.71,113.42
1235,2025-09-03,C0004,Centro,Efectivo,Detergente,Limpieza,3,53.58,160.74
1235,2025-09-03,C0004,Centro,Efectivo,Detergente,Limpieza,1,57.41,57.41
1236,2025-09-03,C0011,Norte,Tarjeta,Detergente,Limpieza,1,55.57,55.57
1237,2025-09-03,C0174,Norte,Tarjeta,Detergente,Limpieza,1,56.94,56.94
1237,2025-09-03,C0174,Norte,Tarjeta,Detergente,Limpieza,3,56.07,168.21
1238,2025-09-03,C0025,Centro,Efectivo,Detergente,Limpieza,3,53.99,161.97
1238,2025-09-03,C0025,Centro,Efectivo,Detergente,Limpieza,1,55.33,55.33
1238,2025-09-03,C0025,Centro,Efectivo,Pan de dulce,Panadería,3,10.44,31.32
1239,2025-09-03,C0015,Norte,Transferencia,Agua 1L,Bebidas,2,11.58,23.16
1239,2025-09-03,C0015,Norte,Transferencia,Detergente,Limpieza,1,56.36,56.36
1239,2025-09-03,C0015,Norte,Transferencia,Detergente,Limpieza,2,57.31,114.62
1240,2025-09-03,C0014,Centro,Efectivo,Detergente,Limpieza,3,55.57,166.71
1240,2025-09-03,C0014,Centro,Efectivo,Papel higiénico (4u),Limpieza,3,34.18,102.54
1240,2025-09-03,C0014,Centro,Efectivo,Detergente,Limpieza,1,57.02,57.02
1241,2025-09-03,C0095,Del Valle,Tarjeta,Detergente,Limpieza,1,53.75,53.75
1242,2025-09-03,C0013,Del Valle,Efectivo,Detergente,Limpieza,1,54.26,54.26
1242,2025-09-03,C0013,Del Valle,Efectivo,Bolillo,Panadería,3,2.97,8.91
1242,2025-09-03,C0013,Del Valle,Efectivo,Detergente,Limpieza,2,52.48,104.96
1242,2025-09-03,C0013,Del Valle,Efectivo,Detergente,Limpieza,3,55.6,166.8
1243,2025-09-03,C0017,Centro,Efectivo,Detergente,Limpieza,3,55.19,165.57
1244,2025-09-03,C0088,Centro,Efectivo,Detergente,Limpieza,3,54.2,162.6
1244,2025-09-03,C0088,Centro,Efectivo,Chicharrón,Botanas,3,19.91,59.73
1244,2025-09-03,C0088,Centro,Efectivo,Detergente,Limpieza,3,55.22,165.66
1245,2025-09-03,C0175,Centro,Tarjeta,Detergente,Limpieza,2,52.32,104.64
1245,2025-09-03,C0175,Centro,Tarjeta,Detergente,Limpieza,1,53.08,53.08
1245,2025-09-03,C0175,Centro,Tarjeta,Chicharrón,Botanas,2,19.48,38.96
1246,2025-09-03,C0138,Norte,Tarjeta,Chicharrón,Botanas,3,20.89,62.67
1247,2025-09-04,C0021,Centro,Transferencia,Detergente,Limpieza,2,55.93,111.86
1248,2025-09-04,C0166,Centro,Transferencia,Detergente,Limpieza,3,54.71,164.13
1248,2025-09-04,C0166,Centro,Transferencia,Chicharrón,Botanas,3,19.69,59.07
1249,2025-09-04,C0064,Centro,Efectivo,Chicharrón,Botanas,3,19.2,57.6
1249,2025-09-04,C0064,Centro,Efectivo,Papel higiénico (4u),Limpieza,1,33.45,33.45
1249,2025-09-04,C0064,Centro,Efectivo,Papel higiénico (4u),Limpieza,3,33.82,101.46
1249,2025-09-04,C0064,Centro,Efectivo,Detergente,Limpieza,3,57.01,171.03
1249,2025-09-04,C0064,Centro,Efectivo,Detergente,Limpieza,3,55.14,165.42
1250,2025-09-04,C0043,Centro,Tarjeta,Detergente,Limpieza,1,53.69,53.69
1250,2025-09-04,C0043,Centro,Tarjeta,Detergente,Limpieza,1,56.8,56.8
1251,2025-09-04,C0165,Centro,Efectivo,Detergente,Limpieza,2,53.75,107.5
1251,2025-09-04,C0165,Centro,Efectivo,Agua 1L,Bebidas,3,12.54,37.62
1251,2025-09-04,C0165,Centro,Efectivo,Detergente,Limpieza,3,56.97,170.91
1251,2025-09-04,C0165,Centro,Efectivo,Detergente,Limpieza,2,54.99,109.98
1251,2025-09-04,C0165,Centro,Efectivo,Pan de dulce,Panadería,3,10.41,31.23
1252,2025-09-04,C0122,Centro,Efectivo,Pan de dulce,Panadería,1,10.48,10.48
1252,2025-09-04,C0122,Centro,Efectivo,Detergente,Limpieza,3,57.32,171.96
1252,2025-09-04,C0122,Centro,Efectivo,Detergente,Limpieza,1,56.04,56.04
1253,2025-09-04,C0094,Norte,Transferencia,Detergente,Limpieza,1,55.99,55.99
1253,2025-09-04,C0094,Norte,Transferencia,Detergente,Limpieza,3,54.49,163.47
1253,2025-09-04,C0094,Norte,Transferencia,Papel higiénico (4u),Limpieza,2,34.15,68.3
1253,2025-09-04,C0094,Norte,Transferencia,Pan de dulce,Panadería,2,10.18,20.36
1253,2025-09-04,C0094,Norte,Transferencia,Detergente,Limpieza,1,55.16,55.16
1254,2025-09-04,C0025,Centro,Efectivo,Agua 1L,Bebidas,1,12.34,12.34
1254,2025-09-04,C0025,Centro,Efectivo,Pan de dulce,Panadería,3,10.5,31.5
1254,2025-09-04,C0025,Centro,Efectivo,Detergente,Limpieza,3,53.93,161.79
1255,2025-09-04,C0191,Centro,Efectivo,Detergente,Limpieza,1,55.08,55.08
1255,2025-09-04,C0191,Centro,Efectivo,Agua 1L,Bebidas,3,11.65,34.95
1255,2025-09-04,C0191,Centro,Efectivo,Chicharrón,Botanas,2,19.31,38.62
1255,2025-09-04,C0191,Centro,Efectivo,Pan de dulce,Panadería,3,9.71,29.13
1255,2025-09-04,C0191,Centro,Efectivo,Detergente,Limpieza,1,52.5,52.5
1256,2025-09-04,C0006,Centro,Efectivo,Detergente,Limpieza,2,52.74,105.48
1256,2025-09-04,C0006,Centro,Efectivo,Detergente,Limpieza,3,55.12,165.36
1256,2025-09-04,C0006,Centro,Efectivo,Detergente,Limpieza,1,54.49,54.49
1256,2025-09-04,C0006,Centro,Efectivo,Aceite 1L,Abarrotes,1,37.96,37.96
1256,2025-09-04,C0006,Centro,Efectivo,Detergente,Limpieza,3,55.63,166.89
1257,2025-09-04,C0119,Centro,Efectivo,Papel higiénico (4u),Limpieza,2,33.98,67.96
1257,2025-09-04,C0119,Centro,Efectivo,Pan de dulce,Panadería,2,9.6,19.2
1257,2025-09-04,C0119,Centro,Efectivo,Detergente,Limpieza,1,54.49,54.49
1257,2025-09-04,C0119,Centro,Efectivo,Pan de dulce,Panadería,1,10.14,10.14
1257,2025-09-04,C0119,Centro,Efectivo,Detergente,Limpieza,3,57.71,173.13
1258,2025-09-04,C0035,Del Valle,Efectivo,Detergente,Limpieza,2,57.74,115.48
1258,2025-09-04,C0035,Del Valle,Efectivo,Detergente,Limpieza,1,57.54,57.54
1258,2025-09-04,C0035,Del Valle,Efectivo,Detergente,Limpieza,3,55.43,166.29
1258,2025-09-04,C0035,Del Valle,Efectivo,Detergente,Limpieza,1,57.69,57.69
1258,2025-09-04,C0035,Del Valle,Efectivo,Detergente,Limpieza,2,57.72,115.44
1259,2025-09-05,C0005,Del Valle,Transferencia,Pan de dulce,Panadería,1,9.7,9.7
1259,2025-09-05,C0005,Del Valle,Transferencia,Agua 1L,Bebidas,2,12.13,24.26
1259,2025-09-05,C0005,Del Valle,Transferencia,Detergente,Limpieza,3,57.33,171.99
1260,2025-09-05,C0027,Del Valle,Tarjeta,Detergente,Limpieza,1,55.75,55.75
1260,2025-09-05,C0027,Del Valle,Tarjeta,Detergente,Limpieza,2,53.25,106.5
1260,2025-09-05,C0027,Del Valle,Tarjeta,Detergente,Limpieza,2,56.31,112.62
1260,2025-09-05,C0027,Del Valle,Tarjeta,Detergente,Limpieza,2,52.69,105.38
1261,2025-09-05,C0030,Del Valle,Transferencia,Detergente,Limpieza,3,54.49,163.47
1261,2025-09-05,C0030,Del Valle,Transferencia,Detergente,Limpieza,1,54.21,54.21
1262,2025-09-05,C0206,Del Valle,Tarjeta,Detergente,Limpieza,1,56.31,56.31
1262,2025-09-05,C0206,Del Valle,Tarjeta,Detergente,Limpieza,3,57.15,171.45
1262,2025-09-05,C0206,Del Valle,Tarjeta,Agua 1L,Bebidas,1,12.57,12.57
1263,2025-09-05,C0068,Centro,Tarjeta,Queso 250g,Lácteos,2,46.8,93.6
1263,2025-09-05,C0068,Centro,Tarjeta,Detergente,Limpieza,3,57.55,172.65
1264,2025-09-05,C0029,Del Valle,Efectivo,Papel higiénico (4u),Limpieza,1,36.32,36.32
1265,2025-09-05,C0041,Centro,Efectivo,Agua 1L,Bebidas,3,12.24,36.72
1265,2025-09-05,C0041,Centro,Efectivo,Shampoo,Cuidado personal,2,48.18,96.36
1266,2025-09-05,C0012,Del Valle,Efectivo,Detergente,Limpieza,3,54.49,163.47
1267,2025-09-05,C0076,Centro,Efectivo,Pan de dulce,Panadería,1,9.67,9.67
1267,2025-09-05,C0076,Centro,Efectivo,Detergente,Limpieza,3,53.77,161.31
1267,2025-09-05,C0076,Centro,Efectivo,Detergente,Limpieza,1,52.57,52.57
1268,2025-09-05,C0014,Del Valle,Efectivo,Detergente,Limpieza,3,53.73,161.19
1268,2025-09-05,C0014,Del Valle,Efectivo,Agua 1L,Bebidas,3,11.83,35.49
1269,2025-09-05,C0093,Centro,Efectivo,Chicharrón,Botanas,2,19.33,38.66
1269,2025-09-05,C0093,Centro,Efectivo,Papel higiénico (4u),Limpieza,2,34.05,68.1
1269,2025-09-05,C0093,Centro,Efectivo,Agua 1L,Bebidas,2,11.94,23.88
1270,2025-09-05,C0036,Norte,Transferencia,Pan de dulce,Panadería,1,10.13,10.13
1271,2025-09-05,C0024,Del Valle,Efectivo,Detergente,Limpieza,3,57.68,173.04
1272,2025-09-05,C0001,Del Valle,Efectivo,Detergente,Limpieza,3,55.99,167.97
1272,2025-09-05,C0001,Del Valle,Efectivo,Pan de dulce,Panadería,1,10.34,10.34
1272,2025-09-05,C0001,Del Valle,Efectivo,Detergente,Limpieza,3,54.44,163.32
1273,2025-09-05,C0099,Del Valle,Efectivo,Detergente,Limpieza,3,57.32,171.96
1274,2025-09-05,C0154,Del Valle,Tarjeta,Detergente,Limpieza,1,55.73,55.73
1274,2025-09-05,C0154,Del Valle,Tarjeta,Agua 1L,Bebidas,1,12.39,12.39
1274,2025-09-05,C0154,Del Valle,Tarjeta,Detergente,Limpieza,2,53.04,106.08
1275,2025-09-05,C0188,Centro,Efectivo,Detergente,Limpieza,3,56.01,168.03
1276,2025-09-05,C0008,Centro,Tarjeta,Pan de dulce,Panadería,3,9.81,29.43
1276,2025-09-05,C0008,Centro,Tarjeta,Detergente,Limpieza,2,52.93,105.86
1276,2025-09-05,C0008,Centro,Tarjeta,Pan de dulce,Panadería,2,10.38,20.76
1276,2025-09-05,C0008,Centro,Tarjeta,Queso 250g,Lácteos,3,42.84,128.52
1277,2025-09-05,C0026,Centro,Efectivo,Aceite 1L,Abarrotes,2,38.71,77.42
1277,2025-09-05,C0026,Centro,Efectivo,Queso 250g,Lácteos,3,44.75,134.25
1278,2025-09-05,C0195,Norte,Tarjeta,Detergente,Limpieza,1,55.53,55.53
1278,2025-09-05,C0195,Norte,Tarjeta,Pan de dulce,Panadería,1,10.37,10.37
1278,2025-09-05,C0195,Norte,Tarjeta,Detergente,Limpieza,3,54.26,162.78
1278,2025-09-05,C0195,Norte,Tarjeta,Papel higiénico (4u),Limpieza,1,33.37,33.37
1279,2025-09-05,C0035,Norte,Tarjeta,Detergente,Limpieza,2,57.47,114.94
